EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,Department_ID,Education_ID,EducationField_ID,EnvironmentSatisfaction_ID,Gender_ID,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,Over18_ID,OverTime_ID,PerformanceRating_ID,RelationshipSatisfaction_ID,StockOptionLevel_ID,WorkLifeBalance_ID,TotalWorkingYears_ID,TrainingTimesLastYear,YearsInCurrentRole_ID,YearsSinceLastPromotion_ID,YearsWithCurrManager_ID,DailyRate,DistanceFromHomeInKm,EmployeeCount,EmployeeNumber,HourlyRate,MonthlyIncome,SalarySlab,MonthlyRate,PercentSalaryHike,StandardHours,NumCompaniesWorked
645,17,2,1,3,1,4,4,2,1,3,1,3,4,3,1,2,2,4,3,1,1,2,1,1,1,967,25.7,1,1905,85,2307,Upto 5k,14460,23,80,1
646,17,2,2,1,2,3,2,2,2,2,2,6,3,3,1,2,1,1,1,4,2,3,1,1,1,735,4.8,1,1915,75,8103,5k-10k,16495,12,80,3
647,17,2,2,2,1,4,5,1,1,2,2,3,3,3,1,2,1,4,1,1,5,3,3,2,3,735,35.4,1,1932,86,5747,5k-10k,26496,15,80,1
648,17,2,2,1,2,1,3,4,1,1,3,6,3,1,1,1,2,2,1,4,4,3,3,1,1,937,1.6,1,1950,32,9888,5k-10k,6770,21,80,1
649,17,2,2,1,2,4,2,2,1,1,3,6,1,2,1,1,1,1,3,4,2,2,3,1,1,1239,20.9,1,1951,39,8628,5k-10k,22914,18,80,1
650,17,2,2,1,2,1,3,2,2,2,2,6,1,3,1,1,2,3,2,1,2,2,3,1,2,704,45.1,1,2035,95,6712,5k-10k,8978,21,80,1
651,17,2,2,1,1,1,2,3,1,4,2,1,1,3,1,1,1,2,1,2,2,3,1,1,1,628,12.9,1,2068,82,4404,Upto 5k,10228,12,80,2
651,17,2,2,1,1,1,2,3,1,4,2,1,1,3,1,1,1,2,1,2,2,3,1,1,1,628,12.9,1,2068,82,4404,Upto 5k,10228,12,80,2
652,18,2,2,1,1,1,2,4,1,4,1,1,2,3,1,1,1,1,3,1,2,5,2,1,1,809,25.7,1,14,84,2426,Upto 5k,16479,13,80,0
653,18,2,2,1,2,1,3,2,2,1,1,2,3,3,1,1,1,2,1,1,1,3,1,1,1,890,3.2,1,49,97,2014,Upto 5k,9687,13,80,1
654,18,2,2,1,1,2,5,1,1,1,1,1,3,2,1,1,1,1,3,1,1,3,1,1,1,464,6.4,1,53,75,1951,Upto 5k,10910,12,80,1
655,18,2,2,1,1,3,1,2,1,4,1,1,3,3,1,1,1,3,1,1,1,2,1,1,1,1229,12.9,1,63,36,2269,Upto 5k,4892,19,80,1
656,18,2,2,3,1,2,2,1,1,2,3,7,4,3,1,2,1,1,3,1,2,3,1,1,1,1097,17.7,1,70,79,9884,5k-10k,8302,13,80,2
657,18,2,2,2,2,5,1,3,1,1,3,6,4,3,1,1,2,3,3,4,2,3,3,1,2,853,29,1,74,71,9069,5k-10k,11031,22,80,1
658,18,2,2,1,1,4,2,1,2,1,1,1,4,3,1,2,1,1,3,1,1,3,1,1,1,1142,37,1,75,30,4014,Upto 5k,16002,15,80,3
659,18,2,2,2,1,1,2,3,1,1,1,3,4,3,1,1,1,3,3,4,1,2,1,1,1,664,1.6,1,88,79,2194,Upto 5k,5868,13,80,4
660,18,2,2,1,2,4,3,1,1,2,2,6,4,1,1,1,1,4,1,1,5,2,4,1,1,776,1.6,1,100,32,4312,Upto 5k,23016,14,80,0
661,18,2,2,1,1,1,2,3,1,2,1,3,1,1,1,1,1,2,1,1,2,3,2,1,1,1214,1.6,1,105,30,2859,Upto 5k,26278,18,80,1
662,18,2,2,1,2,5,3,1,1,1,3,6,2,3,1,1,1,2,2,1,2,3,3,1,2,662,1.6,1,204,94,7295,5k-10k,11439,13,80,1
663,18,2,1,1,1,2,1,3,1,2,2,5,1,3,1,2,1,2,1,1,2,1,1,1,1,556,37,1,261,50,5916,5k-10k,15497,13,80,3
664,18,2,2,2,1,1,2,3,2,1,2,1,2,1,1,1,1,3,1,1,2,5,1,1,1,138,3.2,1,269,37,4425,Upto 5k,15986,11,80,5
665,18,2,2,2,2,1,3,1,2,1,3,6,1,1,1,1,1,2,1,2,2,3,3,1,2,944,1.6,1,314,92,8789,5k-10k,9096,14,80,1
666,18,2,2,1,1,1,1,3,2,4,3,9,2,2,1,1,1,4,3,4,2,6,3,2,1,1315,35.4,1,381,71,11996,10k-15k,19100,18,80,7
667,18,2,2,1,2,1,3,1,1,1,3,6,2,3,1,1,1,1,2,4,4,3,3,2,2,1232,25.7,1,406,96,8020,5k-10k,5100,15,80,0
668,18,2,2,1,1,4,4,1,1,1,3,5,2,1,1,1,1,3,1,1,5,5,2,1,3,1296,8,1,464,62,8095,5k-10k,18264,13,80,0
669,18,2,2,1,1,4,1,1,1,2,2,7,2,1,1,1,1,1,1,1,2,5,1,1,1,755,14.5,1,496,97,6540,5k-10k,19394,19,80,9
670,18,2,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,144,35.4,1,577,46,4230,Upto 5k,19225,15,80,0
671,18,2,2,1,1,1,1,2,1,1,3,7,1,3,1,2,1,1,1,1,2,2,3,1,1,1276,25.7,1,586,72,7632,5k-10k,14295,12,80,4
672,18,2,2,1,2,1,3,3,1,1,2,6,1,3,1,1,1,1,1,1,4,2,3,2,2,619,1.6,1,600,85,4717,Upto 5k,18659,11,80,9
673,18,2,2,1,2,1,2,4,2,1,2,6,1,1,1,1,1,3,1,1,1,3,2,1,1,195,1.6,1,620,80,4859,Upto 5k,6698,16,80,1
674,18,2,2,1,1,2,5,4,1,2,2,1,3,1,1,1,1,3,1,1,2,3,1,1,1,538,40.2,1,652,54,3681,Upto 5k,14004,14,80,4
675,18,2,2,1,1,4,1,3,1,3,2,3,3,1,1,1,1,4,1,1,5,3,4,3,2,1017,9.7,1,691,82,6646,5k-10k,19368,13,80,1
676,18,2,2,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,3,1,1,1,727,4.8,1,704,41,1281,Upto 5k,16900,18,80,1
677,18,2,2,3,1,4,1,2,2,1,2,7,4,2,1,1,1,2,3,2,5,2,1,1,1,1225,3.2,1,771,61,5093,5k-10k,4761,11,80,2
678,18,2,2,1,2,4,1,4,2,1,1,2,3,3,1,1,1,4,3,4,1,1,1,1,1,384,12.9,1,805,72,2572,Upto 5k,20317,16,80,1
679,18,2,2,1,1,4,1,2,2,4,1,3,1,1,1,1,1,1,1,1,2,0,1,1,1,1258,1.6,1,826,40,2506,Upto 5k,13301,13,80,3
680,18,2,2,1,1,1,5,1,1,1,3,5,1,1,1,1,2,4,1,2,5,3,2,1,2,950,11.3,1,845,59,10221,10k-15k,18869,21,80,3
681,18,2,2,1,1,3,2,1,2,2,1,3,4,1,1,1,1,3,1,4,2,3,2,1,1,1343,43.5,1,856,53,2559,Upto 5k,17852,11,80,1
682,18,2,2,1,1,1,1,2,2,2,3,5,1,3,1,2,2,4,3,1,5,2,4,1,4,607,14.5,1,880,66,10685,10k-15k,23457,20,80,1
683,18,2,1,2,1,4,1,2,2,1,1,3,2,2,1,2,1,2,3,4,2,3,1,2,2,130,40.2,1,881,96,2022,Upto 5k,16612,19,80,1
684,18,2,2,1,1,1,4,2,1,2,3,5,2,3,1,1,1,2,1,1,5,2,3,1,2,672,40.2,1,899,78,10903,10k-15k,9129,16,80,3
685,18,2,2,1,1,3,1,2,2,1,2,7,3,3,1,2,2,3,3,3,2,2,2,1,2,1137,33.8,1,942,51,4014,Upto 5k,19170,25,80,1
686,18,2,2,1,2,1,2,1,2,1,2,6,1,3,1,1,1,4,1,1,1,3,1,1,1,1219,29,1,975,86,4601,Upto 5k,6179,16,80,1
687,18,2,2,1,2,4,1,2,1,1,3,6,3,2,1,1,1,4,3,1,4,2,3,1,2,882,4.8,1,984,92,7823,5k-10k,6812,13,80,6
688,18,2,1,1,1,4,5,1,1,2,1,1,2,2,1,2,2,3,3,3,1,2,1,1,1,622,22.5,1,1010,39,3743,Upto 5k,10074,24,80,1
689,18,2,2,1,1,4,2,1,2,1,3,7,1,2,1,2,1,1,3,4,5,3,3,2,1,583,40.2,1,1014,57,10388,10k-15k,6975,11,80,1
690,18,2,2,1,1,1,5,3,1,1,1,1,3,2,1,1,2,2,3,4,1,4,1,1,1,802,16.1,1,1028,45,3917,Upto 5k,9541,20,80,1
691,18,2,1,1,2,1,4,2,1,1,3,6,4,1,1,2,2,2,1,1,2,2,3,1,2,1204,6.4,1,1100,86,9582,5k-10k,10333,22,80,0
692,18,2,2,2,2,2,3,2,1,1,2,6,3,2,1,1,1,3,3,1,1,3,1,1,1,1182,17.7,1,1137,54,4968,Upto 5k,18500,11,80,1
693,18,2,2,1,3,4,4,1,1,1,1,4,1,1,1,1,1,4,1,3,2,2,2,1,1,528,12.9,1,1164,100,4323,Upto 5k,7108,17,80,1
694,18,2,2,1,1,4,2,2,1,2,1,1,1,3,1,1,1,4,3,1,2,2,1,1,2,982,1.6,1,1172,58,2258,Upto 5k,16340,12,80,6
695,18,2,2,1,1,1,1,1,1,2,3,5,2,2,1,1,1,4,3,2,4,2,3,2,1,819,3.2,1,1182,44,10274,10k-15k,19588,18,80,2
696,18,2,2,2,1,4,5,2,1,2,1,1,3,3,1,1,1,4,3,2,1,2,1,1,1,636,6.4,1,1185,47,2376,Upto 5k,26537,13,80,1
697,18,2,2,1,2,4,1,1,1,1,2,6,4,3,1,2,1,3,4,1,4,2,3,1,2,1361,27.4,1,1218,94,8966,5k-10k,21026,15,80,3
698,18,2,2,3,2,2,3,1,2,2,3,6,3,3,1,2,1,4,3,4,5,6,1,1,3,1212,12.9,1,1243,78,10377,10k-15k,13755,11,80,4
699,18,2,2,1,1,3,1,1,1,1,1,3,1,3,1,2,1,3,1,1,1,3,1,1,1,735,9.7,1,1291,66,3506,Upto 5k,6020,14,80,0
700,18,2,2,2,1,4,1,1,1,1,2,3,1,1,1,2,1,4,1,1,2,3,2,1,1,482,6.4,1,1350,87,4249,Upto 5k,2690,11,80,1
701,18,2,2,1,1,1,2,2,2,2,2,1,3,3,1,1,1,4,3,1,2,0,3,1,1,817,1.6,1,1369,60,5363,5k-10k,10846,12,80,0
702,18,2,1,2,2,4,3,2,2,1,2,6,1,3,1,2,1,1,3,4,1,0,1,1,1,662,29,1,1380,67,4614,Upto 5k,23288,18,80,0
703,18,2,2,2,1,2,1,1,1,1,3,5,3,1,1,1,1,1,1,1,2,2,1,1,1,200,29,1,1412,60,9362,5k-10k,19944,11,80,2
704,18,2,2,1,2,3,1,2,1,1,1,2,1,3,1,1,1,2,3,1,1,3,1,1,1,660,11.3,1,1492,76,2404,Upto 5k,16192,13,80,1
705,18,2,2,1,1,1,1,2,2,2,3,7,2,1,1,1,1,3,1,3,4,3,3,1,1,1029,25.7,1,1529,91,8606,5k-10k,21195,19,80,1
706,18,2,2,1,2,4,1,3,2,2,1,2,1,3,1,1,2,2,2,1,2,5,1,1,1,1402,45.1,1,1554,98,2430,Upto 5k,26204,23,80,0
707,18,2,2,1,1,1,2,2,1,2,1,1,4,1,1,1,1,4,1,1,1,3,1,1,1,992,1.6,1,1564,68,2450,Upto 5k,21731,19,80,1
708,18,2,1,1,1,1,1,4,2,1,1,1,4,2,1,2,1,3,3,1,1,2,1,1,1,104,3.2,1,1569,69,2074,Upto 5k,26619,12,80,1
709,18,2,2,1,1,4,2,4,2,1,2,7,1,1,1,2,1,1,1,1,2,4,1,1,1,670,16.1,1,1587,51,6142,5k-10k,4223,16,80,3
710,18,2,2,1,1,1,1,3,1,4,2,1,1,3,1,1,1,3,2,4,2,3,3,2,2,750,45.1,1,1596,46,3407,Upto 5k,25348,17,80,1
711,18,2,2,1,1,2,1,1,1,2,1,1,3,3,1,1,1,3,3,4,1,5,1,1,1,1349,11.3,1,1601,63,2690,Upto 5k,7713,18,80,1
712,18,2,2,1,1,5,1,3,1,4,2,3,4,3,1,1,1,3,1,1,5,2,5,1,2,819,29,1,1621,48,5208,5k-10k,26312,11,80,1
713,18,2,2,3,1,4,1,1,2,1,2,7,1,3,1,1,1,3,3,1,4,5,4,1,2,208,12.9,1,1630,52,4148,Upto 5k,12250,12,80,1
714,18,2,1,1,2,1,2,2,1,2,3,6,4,3,1,1,1,1,1,1,4,3,4,2,1,737,16.1,1,1639,55,10306,10k-15k,21530,17,80,9
715,18,2,1,1,2,2,2,4,1,3,2,6,3,2,1,2,1,3,2,4,2,2,1,1,1,763,24.1,1,1645,59,5440,5k-10k,22098,14,80,6
716,18,2,1,2,2,4,5,2,1,1,2,6,3,1,1,2,2,2,1,2,4,2,3,2,2,880,19.3,1,1667,36,4581,Upto 5k,10414,24,80,3
717,18,2,2,2,1,4,2,4,1,2,1,3,3,1,1,2,1,1,1,2,2,2,2,1,1,146,3.2,1,1704,79,4930,Upto 5k,13970,14,80,0
718,18,2,2,1,1,4,1,2,1,1,2,5,1,3,1,1,1,4,3,1,5,3,3,1,2,1370,43.5,1,1728,49,6883,5k-10k,5151,16,80,2
719,18,2,1,1,2,1,1,1,1,1,2,6,3,1,1,2,1,3,1,1,2,2,3,2,2,303,43.5,1,1797,84,5813,5k-10k,13492,18,80,1
720,18,2,2,3,1,2,2,3,1,1,2,5,3,2,1,1,1,1,3,1,4,6,3,1,2,1180,3.2,1,1804,90,5762,5k-10k,24442,14,80,2
721,18,2,2,1,1,4,2,3,1,3,1,1,1,3,1,1,1,4,3,2,2,2,2,1,1,185,37,1,1826,91,2705,Upto 5k,9696,16,80,0
722,18,2,2,1,1,2,5,2,2,2,2,5,2,3,1,2,1,3,1,1,1,2,1,1,1,219,25.7,1,1886,44,4788,Upto 5k,25388,11,80,0
723,18,2,2,1,2,4,2,3,1,1,2,6,4,3,1,1,1,3,3,3,2,2,1,1,1,682,29,1,1945,71,5561,5k-10k,15975,16,80,0
724,18,2,2,1,2,4,1,1,2,1,2,6,3,3,1,2,1,3,1,1,2,2,3,1,2,1224,11.3,1,1962,55,5204,5k-10k,13586,11,80,1
725,18,2,2,1,1,4,2,2,1,1,1,1,1,3,1,2,1,1,3,1,1,3,1,1,1,1490,17.7,1,2003,43,2660,Upto 5k,20232,11,80,7
726,18,2,2,1,1,4,2,3,1,1,2,3,1,1,1,1,1,4,1,1,2,5,3,1,2,1395,14.5,1,2008,48,5098,5k-10k,18698,19,80,1
727,18,2,2,1,3,4,1,1,2,1,3,4,3,1,1,2,1,1,1,1,2,2,1,1,2,1146,41.8,1,2040,31,8837,5k-10k,16642,16,80,1
728,18,2,2,2,1,4,1,1,1,1,2,7,1,3,1,2,1,3,2,2,2,2,1,1,1,1199,29,1,2049,80,5689,5k-10k,24594,14,80,1
729,18,2,2,1,1,4,1,1,2,3,1,3,3,3,1,1,1,3,3,1,1,5,1,1,1,287,1.6,1,2052,62,2977,Upto 5k,8952,12,80,1
730,19,3,2,1,1,1,2,1,1,1,2,7,1,3,1,1,1,4,2,4,5,3,3,2,2,1299,43.5,1,13,94,5237,5k-10k,16577,13,80,6
731,19,3,1,1,2,4,1,1,1,2,1,2,4,1,1,1,2,4,1,1,2,4,1,1,1,1218,14.5,1,27,82,3407,Upto 5k,6986,23,80,7
732,19,3,2,1,1,4,1,3,2,2,1,3,4,3,1,2,1,3,3,2,2,3,1,1,1,852,8,1,51,82,3419,Upto 5k,13072,14,80,9
733,19,3,2,1,1,1,4,1,2,1,3,7,1,2,1,1,1,4,4,1,5,2,4,3,2,1223,12.9,1,83,59,10096,10k-15k,8202,13,80,1
734,19,3,2,2,1,1,1,3,1,2,2,5,2,1,1,1,1,1,1,1,2,3,2,1,1,1195,17.7,1,85,95,6499,5k-10k,22656,13,80,1
735,19,3,1,1,1,1,2,2,1,2,1,3,1,3,1,2,1,2,3,4,1,0,1,1,1,318,14.5,1,90,79,3388,Upto 5k,21777,17,80,0
736,19,3,2,1,1,1,1,3,2,4,1,1,3,3,1,1,1,4,1,1,1,3,1,1,1,132,9.7,1,97,55,3038,Upto 5k,22002,12,80,3
737,19,3,2,2,2,2,4,3,2,1,3,6,3,3,1,1,1,1,3,1,2,6,3,1,2,1467,17.7,1,154,92,9738,5k-10k,22952,14,80,0
738,19,3,2,1,1,2,1,4,2,1,1,1,3,2,1,1,2,2,3,1,2,2,1,1,1,922,4.8,1,155,39,2835,Upto 5k,2561,22,80,5
739,19,3,2,1,1,2,2,3,1,1,2,5,2,2,1,1,2,3,2,1,2,0,1,1,1,216,9.7,1,178,84,4941,Upto 5k,2819,20,80,6
740,19,3,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,4,4,3,3,2,1,1480,4.8,1,238,30,2088,Upto 5k,15062,12,80,4
741,19,3,2,2,1,3,2,3,2,1,1,1,3,1,1,1,1,2,1,1,2,2,1,1,1,635,29,1,286,73,2153,Upto 5k,7703,13,80,1
742,19,3,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,3,1,2,5,3,4,1,2,1396,8,1,304,62,5914,5k-10k,9945,16,80,8
743,19,3,2,1,1,1,1,2,1,1,1,1,3,3,1,1,1,1,3,1,5,4,4,2,3,1403,9.7,1,373,47,3210,Upto 5k,20251,11,80,0
744,19,3,2,1,1,1,4,1,1,1,2,3,2,1,1,1,1,3,1,1,2,2,1,2,2,506,4.8,1,397,30,4485,Upto 5k,26285,12,80,4
745,19,3,2,2,1,4,1,1,1,4,1,1,3,3,1,1,1,3,2,1,1,2,1,1,1,566,29,1,407,81,3688,Upto 5k,7122,18,80,4
746,19,3,2,3,1,4,1,3,2,1,2,1,2,3,1,1,1,1,3,1,4,3,3,1,2,1105,38.6,1,419,47,5674,5k-10k,6927,15,80,7
747,19,3,2,3,2,5,2,2,2,1,2,6,3,1,1,1,1,4,1,1,2,6,1,1,1,845,1.6,1,479,45,6653,5k-10k,15276,15,80,4
748,19,3,2,2,2,4,2,4,1,2,3,6,3,3,1,1,1,2,3,1,5,2,3,1,1,541,4.8,1,481,48,9699,5k-10k,7246,11,80,4
749,19,3,2,1,1,1,1,2,2,1,1,3,1,3,1,1,1,4,3,1,2,3,1,1,1,329,3.2,1,501,96,2543,Upto 5k,11868,13,80,4
750,19,3,2,1,2,2,2,3,1,2,3,6,1,3,1,1,1,4,2,1,2,2,3,2,1,164,3.2,1,513,61,7596,5k-10k,3809,13,80,1
751,19,3,2,3,2,4,2,3,1,1,3,6,3,1,1,1,1,3,1,4,2,3,1,2,2,635,16.1,1,592,32,9980,5k-10k,15318,14,80,1
752,19,3,2,1,1,2,2,3,1,2,2,5,2,2,1,2,1,1,3,1,4,2,1,1,1,913,14.5,1,699,48,8847,5k-10k,13934,11,80,2
753,19,3,2,3,1,1,1,4,2,4,3,8,4,3,1,1,1,2,3,1,2,2,3,1,1,427,12.9,1,742,63,11713,10k-15k,20335,14,80,9
754,19,3,2,3,2,4,1,4,1,2,3,6,4,1,1,1,1,4,1,1,2,1,3,1,2,1434,12.9,1,789,76,7587,5k-10k,14229,15,80,1
755,19,3,2,1,1,1,5,1,2,1,2,5,2,3,1,1,1,2,3,1,2,2,3,1,1,676,1.6,1,823,35,5228,5k-10k,23361,15,80,0
756,19,3,2,1,3,1,6,1,1,1,1,4,2,3,1,1,1,4,3,1,2,2,1,1,1,1041,20.9,1,829,36,2143,Upto 5k,25527,13,80,4
757,19,3,2,1,2,2,1,3,1,1,2,6,3,3,1,2,1,3,3,4,5,1,4,1,3,928,1.6,1,857,56,6201,5k-10k,2823,14,80,1
758,19,3,2,1,3,1,1,4,1,2,1,4,4,3,1,1,2,1,1,1,2,3,2,1,1,1278,12.9,1,878,77,2342,Upto 5k,8635,21,80,0
759,19,3,2,1,1,3,1,1,1,1,2,7,3,3,1,2,1,2,3,4,5,2,3,1,3,1425,22.5,1,924,68,6586,5k-10k,4821,17,80,0
760,19,3,2,1,1,4,5,3,1,1,1,3,3,1,1,1,1,1,1,1,2,6,1,1,1,188,11.3,1,949,65,4678,Upto 5k,23293,18,80,2
761,19,3,2,1,1,4,2,1,1,1,1,1,1,1,1,1,2,1,1,1,5,6,3,1,2,938,3.2,1,958,79,2519,Upto 5k,12287,21,80,4
762,19,3,1,1,2,3,1,1,1,2,3,6,3,3,1,2,1,2,3,1,5,6,3,1,2,530,4.8,1,967,51,10325,10k-15k,5518,11,80,1
763,19,3,2,3,2,4,4,4,1,1,2,6,3,2,1,1,1,3,2,1,4,3,3,1,2,1229,12.9,1,990,84,5079,5k-10k,25952,13,80,4
764,19,3,1,1,1,4,1,1,2,4,1,1,4,1,1,1,1,1,1,1,5,1,4,3,3,885,25.7,1,1042,43,2743,Upto 5k,8269,16,80,1
765,19,3,1,1,1,1,5,4,1,1,2,1,1,2,1,1,1,4,3,4,2,3,1,1,1,660,24.1,1,1052,81,4834,Upto 5k,7858,14,80,7
766,19,3,2,1,1,5,2,2,2,2,3,5,3,1,1,1,1,4,1,4,4,2,3,2,2,796,19.3,1,1073,51,8858,5k-10k,15669,11,80,0
767,19,3,2,3,1,4,1,4,1,1,2,5,3,1,1,1,2,2,1,1,5,0,3,1,2,217,29,1,1133,78,7779,5k-10k,23238,20,80,2
768,19,3,2,1,1,4,1,1,1,3,1,1,1,2,1,1,1,1,3,1,2,4,3,1,2,917,9.7,1,1221,60,2741,Upto 5k,6865,14,80,1
769,19,3,2,1,1,1,4,1,2,3,3,5,4,2,1,2,2,1,3,1,5,2,3,2,2,363,1.6,1,1237,77,10252,10k-15k,4235,21,80,2
770,19,3,2,2,1,1,4,1,1,1,1,3,2,3,1,1,1,1,1,4,4,2,3,1,2,469,4.8,1,1257,46,3692,Upto 5k,9256,12,80,1
771,19,3,2,1,1,4,1,1,2,1,2,5,2,1,1,2,1,3,1,1,5,2,4,1,3,429,3.2,1,1294,53,5410,5k-10k,2323,11,80,9
772,19,3,2,1,1,4,4,2,2,1,3,7,1,3,1,1,1,2,1,1,2,0,3,1,2,325,16.1,1,1312,63,7094,5k-10k,5747,12,80,3
773,19,3,2,2,2,1,3,4,2,4,2,6,4,3,1,1,1,3,3,4,5,2,3,2,3,607,11.3,1,1362,83,4639,Upto 5k,2261,16,80,2
774,19,3,2,1,2,4,3,4,2,1,2,6,2,1,1,2,1,3,1,1,4,3,2,1,1,1174,4.8,1,1425,99,9278,5k-10k,20763,16,80,3
775,19,3,2,1,1,4,1,4,1,2,2,1,3,1,1,1,1,1,1,4,2,2,2,1,2,172,6.4,1,1435,37,5810,5k-10k,22604,16,80,1
776,19,3,2,1,2,4,3,1,2,2,2,6,4,3,1,1,1,2,2,4,4,3,1,1,1,329,25.7,1,1436,98,5647,5k-10k,13494,13,80,4
777,19,3,2,1,2,4,1,1,1,1,1,2,3,1,1,2,2,3,1,4,2,3,1,1,1,1157,3.2,1,1556,70,2644,Upto 5k,17001,21,80,3
778,19,3,2,1,2,4,1,3,2,1,2,6,1,1,1,1,1,2,1,1,4,5,1,1,1,884,1.6,1,1585,73,6815,5k-10k,21447,13,80,6
779,19,3,2,2,1,4,1,4,1,4,2,1,4,3,1,2,1,3,3,1,2,3,1,1,1,1302,9.7,1,1594,80,5562,5k-10k,19711,13,80,3
780,19,3,2,1,1,4,1,1,2,1,2,5,1,3,1,2,1,4,2,1,2,2,1,1,1,559,19.3,1,1614,76,4663,Upto 5k,12421,12,80,9
781,19,3,2,1,1,4,1,3,2,1,3,7,4,3,1,1,1,1,2,1,2,6,1,1,1,711,8,1,1651,42,8008,5k-10k,22792,12,80,4
782,19,3,2,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,4,4,1,1,1,311,11.3,1,1659,77,2013,Upto 5k,10950,11,80,2
783,19,3,2,3,1,4,2,2,2,2,2,5,1,3,1,1,1,1,1,1,1,6,1,1,1,894,1.6,1,1662,33,4374,Upto 5k,15411,15,80,0
784,19,3,2,1,1,2,1,2,1,4,2,7,4,2,1,1,2,2,3,1,4,3,2,1,1,1040,4.8,1,1664,79,6842,5k-10k,26308,20,80,6
785,19,3,2,1,1,4,1,4,1,1,2,7,1,3,1,1,1,4,2,4,2,2,1,1,1,1351,41.8,1,1682,80,5347,5k-10k,7419,14,80,6
786,19,3,2,1,2,4,1,1,2,1,2,2,3,1,1,1,1,1,1,4,5,2,3,2,2,530,3.2,1,1710,51,4502,Upto 5k,7439,15,80,3
787,19,3,1,1,2,5,3,3,1,2,2,6,4,2,1,2,1,4,4,1,5,3,1,1,1,1456,20.9,1,1733,96,6134,5k-10k,8658,13,80,5
788,19,3,2,1,1,1,1,2,1,1,3,7,4,3,1,2,1,3,3,1,4,1,3,1,2,1383,16.1,1,1790,90,8321,5k-10k,25949,13,80,7
789,19,3,2,1,1,4,5,2,2,1,2,3,2,3,1,2,2,3,3,1,4,2,1,1,1,430,3.2,1,1847,73,6962,5k-10k,19573,22,80,4
790,19,3,2,1,2,4,4,3,2,2,2,6,1,3,1,2,1,2,3,1,2,4,3,1,2,1266,16.1,1,1880,63,5673,5k-10k,6060,13,80,1
791,19,3,2,2,3,3,6,3,1,2,2,4,3,1,1,1,2,3,1,4,2,2,1,1,2,1213,3.2,1,1890,94,3886,Upto 5k,4223,21,80,1
792,19,3,2,1,2,2,3,1,1,2,2,6,2,3,1,1,1,1,2,3,4,1,1,1,1,335,27.4,1,1908,33,5507,5k-10k,16822,16,80,2
793,19,3,2,3,1,4,1,4,1,4,1,1,2,3,1,1,2,4,1,1,1,3,2,1,1,1351,14.5,1,1949,66,2810,Upto 5k,9238,22,80,1
794,19,3,2,1,2,1,2,4,2,2,3,6,3,3,1,1,1,1,2,1,2,2,3,1,1,557,4.8,1,2024,94,7644,5k-10k,12695,19,80,0
795,19,3,2,2,1,2,1,2,2,1,2,5,2,2,1,1,1,4,4,1,5,3,1,1,1,688,6.4,1,2025,97,5131,5k-10k,9192,13,80,7
796,19,3,2,3,2,4,3,2,1,3,2,6,3,2,1,1,2,2,3,4,4,4,4,3,3,301,24.1,1,2036,88,5406,5k-10k,10436,24,80,1
797,19,3,2,1,2,4,3,3,2,2,2,6,3,3,1,1,1,2,3,4,2,2,1,1,1,1120,17.7,1,2045,100,6652,5k-10k,14369,13,80,4
798,19,3,2,2,1,2,2,1,1,4,2,1,3,3,1,1,1,1,3,1,5,3,1,1,1,884,37,1,2061,41,2571,Upto 5k,12290,17,80,4
798,19,3,2,2,1,2,2,1,1,4,2,1,3,3,1,1,1,1,3,1,5,3,1,1,1,884,37,1,2061,41,2571,Upto 5k,12290,17,80,4
799,20,3,1,1,1,2,5,2,1,2,1,1,1,1,1,2,1,4,1,1,2,3,1,1,1,1373,3.2,1,4,92,2090,Upto 5k,2396,15,80,6
800,20,3,2,1,1,2,1,3,1,1,1,3,2,3,1,1,2,2,1,1,2,1,1,1,1,408,30.6,1,61,73,3022,Upto 5k,10227,21,80,4
801,20,3,2,1,1,4,1,4,1,2,2,5,1,2,1,1,1,1,3,2,2,2,2,1,2,1115,1.6,1,77,51,5993,5k-10k,2689,18,80,1
802,20,3,2,1,1,4,2,4,1,1,3,8,1,1,1,1,1,2,1,2,5,3,1,1,1,397,11.3,1,102,30,13664,10k-15k,25258,13,80,4
803,20,3,1,1,3,4,6,1,1,1,1,4,4,2,1,2,2,3,1,1,2,3,1,1,1,807,9.7,1,133,63,2073,Upto 5k,23648,22,80,4
804,20,3,2,3,1,2,1,1,1,2,2,7,3,2,1,1,1,3,3,2,5,2,1,1,1,1040,3.2,1,139,100,5163,5k-10k,15850,14,80,5
805,20,3,2,1,2,1,1,1,1,1,3,6,3,1,1,1,1,2,1,1,4,3,1,1,1,1189,4.8,1,152,87,7428,5k-10k,14506,12,80,2
806,20,3,2,1,1,1,1,3,1,4,1,3,4,3,1,2,1,2,3,4,2,3,3,1,2,290,33.8,1,267,65,3564,Upto 5k,22977,12,80,1
